DATAFLOW,LAST UPDATE,freq,hhtyp,incgrp,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,FR,2016,16.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,FR,2017,20.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,FR,2018,19.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,FR,2019,22.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,FR,2020,17.5,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,FR,2021,18.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,FR,2022,24.1,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,FR,2023,25.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,FR,2024,24.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HR,2010,24.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HR,2011,27.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HR,2012,31.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HR,2013,30.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HR,2014,35.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HR,2015,29.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HR,2016,29.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HR,2017,28.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HR,2018,30.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HR,2019,27.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HR,2020,27.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HR,2021,26.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HR,2022,28.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HR,2023,26.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HR,2024,20.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2005,35.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2006,32.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2007,29.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2008,31.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2009,30.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2010,35.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2011,42.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2012,44.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2013,47.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2014,40.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2015,37.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2016,32.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2017,30.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2018,26.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2019,20.9,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2020,17.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2021,19.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2022,14.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2023,22.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,HU,2024,20.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2003,7.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2004,7.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2005,7.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2006,9.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2007,9.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2008,10.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2009,10.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2010,12.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2011,17.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2012,18.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2013,17.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2014,20.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2015,13.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2016,13.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2017,10.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2018,9.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2019,12.8,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2020,8.1,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2021,9.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2022,16.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2023,17.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IE,2024,11.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2004,22.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2005,24.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2006,23.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2007,24.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2008,23.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2009,23.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2010,24.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2011,35.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2012,41.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2013,37.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2014,37.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2015,37.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2016,30.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2017,29.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2018,28.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2019,25.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2020,19.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2021,18.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2022,22.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2023,23.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,IT,2024,21.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2005,57.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2006,51.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2007,45.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2008,40.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2009,32.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2010,34.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2011,45.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2012,43.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2013,44.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2014,41.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2015,43.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2016,41.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2017,40.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2018,43.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2019,43.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2020,40.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2021,36.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2022,33.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2023,39.0,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LT,2024,40.6,p,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2003,3.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2004,3.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2005,4.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2006,1.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2007,6.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2008,0.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2009,4.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2010,1.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2011,2.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2012,4.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2013,7.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2014,2.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2015,3.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2016,2.9,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2017,7.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2018,7.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2019,4.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2020,7.5,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2021,3.9,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2022,12.2,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2023,10.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LU,2024,9.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2005,53.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2006,48.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2007,52.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2008,39.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2009,33.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2010,40.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2011,48.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2012,42.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2013,42.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2014,37.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2015,30.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2016,27.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2017,23.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2018,22.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2019,19.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2020,21.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2021,15.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2022,22.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2023,20.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,LV,2024,19.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2005,18.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2006,19.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2007,12.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2008,13.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2009,18.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2010,23.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2011,36.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2012,36.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2013,39.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2014,36.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2015,28.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2016,20.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2017,19.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2018,19.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2019,14.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2020,18.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2021,17.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2022,12.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2023,17.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,MT,2024,20.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2005,4.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2006,5.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2007,5.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2008,6.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2009,6.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2010,4.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2011,4.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2012,3.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2013,7.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2014,4.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2015,6.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2016,8.7,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2017,9.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2018,5.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2019,9.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2020,7.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2021,7.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2022,16.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2023,19.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,NL,2024,15.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2005,63.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2006,62.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2007,61.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2008,56.9,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2009,52.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2010,44.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2011,42.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2012,42.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2013,39.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2014,35.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2015,32.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2016,31.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2017,29.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2018,24.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2019,19.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2020,15.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2021,15.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2022,18.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2023,14.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PL,2024,15.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2004,68.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2005,68.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2006,72.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2007,69.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2008,62.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2009,57.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2010,56.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2011,53.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2012,48.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2013,56.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2014,52.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2015,45.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2016,44.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2017,47.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2018,47.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2019,41.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2020,47.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2021,40.9,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2022,45.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2023,45.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,PT,2024,41.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,RO,2007,48.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,RO,2008,40.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,RO,2009,34.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,RO,2010,35.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,RO,2011,32.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,RO,2012,28.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,RO,2013,23.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,RO,2014,22.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,RO,2015,26.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,RO,2016,22.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,RO,2017,22.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,RO,2018,23.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,RO,2019,22.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1,B_MD60,PC,RO,2020,21.1,,
