DATAFLOW,LAST UPDATE,freq,unit,airpol,src_crf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2004,13054.49,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2005,12125.38,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2006,11595.29,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2007,10876.95,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2008,10926.03,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2009,9808.94,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2010,9491.57,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2011,9635.33,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2012,9238.91,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2013,8718.49,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2014,7558.72,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2015,8076.34,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2016,8021.78,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2017,7992.43,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2018,7761.5,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2019,7378.25,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2020,6752.18,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2021,7308.61,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2022,6407.46,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Slovakia,2023,6394.26,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,1990,9609.33,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,1991,9913.61,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,1992,9202.73,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,1993,9455.98,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,1994,10104.51,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,1995,10065.41,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,1996,10634.9,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,1997,11829.21,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,1998,10465.2,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,1999,9765.38,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2000,10023.43,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2001,10050.21,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2002,10429.66,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2003,10848.09,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2004,11066.2,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2005,11362.76,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2006,11191.65,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2007,10753.46,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2008,11095.55,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2009,10567.8,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2010,11188.88,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2011,11152.56,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2012,11021.34,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2013,10766.35,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2014,10372.67,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2015,10248.5,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2016,10583,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2017,10815.69,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2018,10925.59,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2019,10993.58,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2020,10758.31,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2021,11172.11,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2022,10740.3,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Austria,2023,9632.85,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Belgium,1990,23603.83,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Belgium,1991,23875.36,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Belgium,1992,22753.24,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Belgium,1993,22674.96,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Belgium,1994,23258.88,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Belgium,1995,23270.97,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Belgium,1996,22567.36,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Belgium,1997,21963.61,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Belgium,1998,22499.58,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Belgium,1999,21549.97,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Belgium,2000,21746.99,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Belgium,2001,21705.53,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Belgium,2002,20998.35,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Belgium,2003,19864.67,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Belgium,2004,19608.16,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Belgium,2005,19025.96,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Belgium,2006,19203.68,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in manufacturing industries and construction,Belgium,2007,19249.65,,
