STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,REF_AREA,Fréquence d'observation,MEASURE,Mesure,CATEGORY,Catégorie de recettes provenant des taxes liées à l'environnement,DOMAIN,Domaine de recettes provenant des taxes liées à l'environnement,UNIT_MEASURE,Unit of measure,ACTIVITY,Activité économique,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,PRICE_BASE,Type de prix,OBS_STATUS,Statut d'observation,OBS_STATUS_2,Statut d'observation 2,DECIMALS,Décimales,UNIT_MULT,Multiplicateur d'unité,REF_YEAR_PRICE,Reference year price,CURRENCY,Currency
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,MLT,Malte,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2011,,149.423450423235,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,ROU,Roumanie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2011,,3128.57546714203,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,AUT,Autriche,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,5179.20038851806,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,BEL,Belgique,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,8057.86288472787,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,CZE,Tchéquie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,4217.63802799207,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,DNK,Danemark,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,5453.41604162761,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,EST,Estonie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,886.136187844455,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,FIN,Finlande,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,5126.23942723744,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,FRA,France,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,44423.8982081838,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,DEU,Allemagne,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,55461.9511408672,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,GRC,Grèce,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,6346.72247903863,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,HUN,Hongrie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,2618.6605807742,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,IRL,Irlande,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,2929.23514380494,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,ITA,Italie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,32442.3139429604,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,LVA,Lettonie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,746.47259286003,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,LTU,Lituanie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,1033.46661200003,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,LUX,Luxembourg,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,918.233951734639,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,NLD,Pays-Bas,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,11845.7410264984,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,POL,Pologne,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,16350.3718282403,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,PRT,Portugal,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,4068.07746218072,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,SVK,République slovaque,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,2055.23448852492,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,SVN,Slovénie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,1519.54056236107,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,ESP,Espagne,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,18219.7985349232,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,SWE,Suède,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,7067.89845666816,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,BGR,Bulgarie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,1769.76016516542,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,HRV,Croatie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,1841.92554030946,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,CYP,Chypre,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,446.703115249409,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,MLT,Malte,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,152.412333405906,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,ROU,Roumanie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2022,,4924.41558289927,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,AUT,Autriche,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,6103.00081434507,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,BEL,Belgique,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,6541.29513501415,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,CZE,Tchéquie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,4088.5181596702,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,DNK,Danemark,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,7478.57062088255,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,EST,Estonie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,396.712454002027,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,FIN,Finlande,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,4068.95144685879,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,FRA,France,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,39179.2468719431,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,DEU,Allemagne,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,62530.8345118983,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,GRC,Grèce,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,3781.15090666332,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,HUN,Hongrie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,2889.26711956725,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,IRL,Irlande,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,3084.2187374889,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,ITA,Italie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,46657.9494807368,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,LVA,Lettonie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,530.281146707159,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,LTU,Lituanie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,632.973766947127,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,LUX,Luxembourg,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,1216.09350791488,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,NLD,Pays-Bas,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,14244.7562609129,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,POL,Pologne,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,9716.86606932318,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,PRT,Portugal,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,4618.32142668118,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,SVK,République slovaque,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,1375.23509739434,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,SVN,Slovénie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,1092.84991601786,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,ESP,Espagne,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,19629.3673200938,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,SWE,Suède,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,10006.9983310484,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,BGR,Bulgarie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,1260.7186168685,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,HRV,Croatie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,1547.72051611087,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,CYP,Chypre,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,409.434149703949,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,MLT,Malte,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,134.403941084512,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,ROU,Roumanie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2007,,2900.89191505284,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,AUT,Autriche,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2006,,5300.22581767493,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,BEL,Belgique,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2006,,5643.53857546929,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,CZE,Tchéquie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2006,,3460.30675691646,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,DNK,Danemark,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2006,,6347.74009368873,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,EST,Estonie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2006,,302.689884245682,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,FIN,Finlande,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2006,,3759.26174007224,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,FRA,France,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2006,,36326.9741695959,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,DEU,Allemagne,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2006,,59264.246536877,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,GRC,Grèce,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2006,,3136.4849120576,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,HUN,Hongrie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2006,,2475.26831460993,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,IRL,Irlande,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2006,,2803.11209934183,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,ITA,Italie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2006,,44166.9308512963,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,LVA,Lettonie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2006,,397.177103743541,,,,A,Normal value,,,2,Two,6,Millions,,,,
